TimeStep,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
11.810000,0.102166,0.863779,-0.225078,0.286938,0.149824,0.285784,-0.901968
11.820000,0.101327,0.864898,-0.225694,0.286576,0.150102,0.286088,-0.901941
11.830000,0.100492,0.866011,-0.226306,0.286216,0.150378,0.286389,-0.901914
11.840000,0.099660,0.867120,-0.226916,0.285858,0.150652,0.286688,-0.901886
11.850000,0.098832,0.868223,-0.227523,0.285503,0.150924,0.286985,-0.901859
11.860000,0.098009,0.869322,-0.228127,0.285150,0.151194,0.287281,-0.901831
11.870000,0.097189,0.870415,-0.228728,0.284799,0.151462,0.287574,-0.901804
11.880000,0.096373,0.871503,-0.229327,0.284450,0.151729,0.287865,-0.901776
11.890000,0.095561,0.872586,-0.229922,0.284104,0.151994,0.288154,-0.901748
11.900000,0.094752,0.873664,-0.230515,0.283760,0.152257,0.288441,-0.901721
11.910000,0.093948,0.874736,-0.231105,0.283418,0.152518,0.288726,-0.901693
11.920000,0.093147,0.875804,-0.231692,0.283078,0.152778,0.289009,-0.901665
11.930000,0.092350,0.876866,-0.232277,0.282740,0.153035,0.289290,-0.901637
11.940000,0.091557,0.877924,-0.232858,0.282405,0.153291,0.289569,-0.901609
11.950000,0.090768,0.878976,-0.233437,0.282071,0.153546,0.289847,-0.901581
11.960000,0.089983,0.880023,-0.234013,0.281740,0.153798,0.290122,-0.901553
11.970000,0.089201,0.881065,-0.234586,0.281411,0.154049,0.290395,-0.901525
11.980000,0.088424,0.882102,-0.235156,0.281085,0.154298,0.290667,-0.901497
11.990000,0.087650,0.883133,-0.235723,0.280760,0.154545,0.290936,-0.901469
12.000000,0.086880,0.884160,-0.236288,0.280437,0.154791,0.291204,-0.901440
12.010000,0.086114,0.885181,-0.236850,0.280117,0.155035,0.291470,-0.901412
12.020000,0.085352,0.886198,-0.237409,0.279799,0.155277,0.291734,-0.901384
12.030000,0.084593,0.887209,-0.237965,0.279482,0.155517,0.291996,-0.901356
12.040000,0.083839,0.888215,-0.238518,0.279168,0.155756,0.292256,-0.901328
12.050000,0.083088,0.889216,-0.239069,0.278856,0.155993,0.292515,-0.901299
12.060000,0.082341,0.890212,-0.239617,0.278546,0.156229,0.292771,-0.901271
12.070000,0.081598,0.891203,-0.240161,0.278238,0.156463,0.293026,-0.901243
12.080000,0.080859,0.892188,-0.240704,0.277933,0.156695,0.293279,-0.901215
12.090000,0.080123,0.893169,-0.241243,0.277629,0.156926,0.293530,-0.901186
12.100000,0.079392,0.894144,-0.241779,0.277327,0.157155,0.293779,-0.901158
12.110000,0.078664,0.895115,-0.242313,0.277027,0.157382,0.294027,-0.901130
12.120000,0.077940,0.896080,-0.242844,0.276730,0.157608,0.294273,-0.901102
12.130000,0.077220,0.897040,-0.243372,0.276434,0.157832,0.294517,-0.901073
12.140000,0.076504,0.897995,-0.243897,0.276140,0.158054,0.294759,-0.901045
12.150000,0.075791,0.898945,-0.244420,0.275848,0.158275,0.295000,-0.901017
12.160000,0.075083,0.899890,-0.244939,0.275559,0.158495,0.295238,-0.900989
12.170000,0.074378,0.900830,-0.245456,0.275271,0.158713,0.295475,-0.900961
12.180000,0.073677,0.901764,-0.245970,0.274985,0.158929,0.295711,-0.900933
12.190000,0.072980,0.902694,-0.246482,0.274701,0.159144,0.295944,-0.900905
12.200000,0.072286,0.903618,-0.246990,0.274419,0.159357,0.296176,-0.900877
12.210000,0.071597,0.904538,-0.247496,0.274140,0.159569,0.296407,-0.900849
12.220000,0.070911,0.905452,-0.247999,0.273862,0.159779,0.296635,-0.900821
12.230000,0.070229,0.906362,-0.248499,0.273585,0.159987,0.296862,-0.900793
12.240000,0.069551,0.907266,-0.248996,0.273311,0.160194,0.297087,-0.900765
12.250000,0.068876,0.908165,-0.249491,0.273039,0.160400,0.297311,-0.900737
12.260000,0.068206,0.909059,-0.249983,0.272769,0.160604,0.297533,-0.900710
12.270000,0.067539,0.909948,-0.250472,0.272500,0.160807,0.297753,-0.900682
12.280000,0.066876,0.910832,-0.250958,0.272234,0.161008,0.297972,-0.900654
12.290000,0.066216,0.911711,-0.251441,0.271969,0.161207,0.298189,-0.900627
12.300000,0.065561,0.912585,-0.251922,0.271706,0.161406,0.298404,-0.900599
12.310000,0.064909,0.913454,-0.252400,0.271445,0.161602,0.298618,-0.900572
12.320000,0.064261,0.914318,-0.252875,0.271186,0.161797,0.298830,-0.900544
12.330000,0.063617,0.915177,-0.253347,0.270929,0.161991,0.299041,-0.900517
12.340000,0.062977,0.916031,-0.253817,0.270674,0.162184,0.299250,-0.900490
12.350000,0.062340,0.916880,-0.254284,0.270420,0.162375,0.299457,-0.900463
12.360000,0.061707,0.917723,-0.254748,0.270169,0.162564,0.299663,-0.900435
12.370000,0.061078,0.918562,-0.255209,0.269919,0.162752,0.299867,-0.900408
12.380000,0.060453,0.919396,-0.255668,0.269671,0.162939,0.300070,-0.900381
12.390000,0.059831,0.920225,-0.256124,0.269424,0.163124,0.300271,-0.900355
12.400000,0.059214,0.921048,-0.256577,0.269180,0.163308,0.300471,-0.900328
12.410000,0.058600,0.921867,-0.257027,0.268937,0.163490,0.300669,-0.900301
12.420000,0.057989,0.922681,-0.257475,0.268696,0.163672,0.300865,-0.900274
12.430000,0.057383,0.923490,-0.257919,0.268457,0.163851,0.301061,-0.900248
12.440000,0.056780,0.924294,-0.258361,0.268220,0.164030,0.301254,-0.900221
12.450000,0.056181,0.925092,-0.258801,0.267984,0.164207,0.301446,-0.900195
12.460000,0.055585,0.925886,-0.259237,0.267750,0.164382,0.301637,-0.900169
12.470000,0.054994,0.926675,-0.259671,0.267518,0.164556,0.301826,-0.900142
12.480000,0.054406,0.927459,-0.260103,0.267288,0.164729,0.302014,-0.900116
12.490000,0.053821,0.928238,-0.260531,0.267059,0.164901,0.302200,-0.900090
12.500000,0.053241,0.929012,-0.260957,0.266832,0.165071,0.302385,-0.900064
12.510000,0.052664,0.929781,-0.261380,0.266607,0.165240,0.302568,-0.900038
12.520000,0.052091,0.930546,-0.261800,0.266383,0.165408,0.302750,-0.900013
12.530000,0.051521,0.931305,-0.262218,0.266161,0.165574,0.302930,-0.899987
12.540000,0.050956,0.932059,-0.262633,0.265941,0.165739,0.303109,-0.899962
12.550000,0.050393,0.932809,-0.263045,0.265723,0.165903,0.303287,-0.899936
12.560000,0.049835,0.933553,-0.263454,0.265506,0.166065,0.303463,-0.899911
12.570000,0.049280,0.934293,-0.263861,0.265291,0.166226,0.303637,-0.899886
12.580000,0.048729,0.935028,-0.264265,0.265077,0.166386,0.303811,-0.899860
12.590000,0.048182,0.935758,-0.264667,0.264866,0.166544,0.303983,-0.899835
12.600000,0.047638,0.936483,-0.265065,0.264655,0.166702,0.304153,-0.899811
12.610000,0.047098,0.937203,-0.265461,0.264447,0.166858,0.304322,-0.899786
12.620000,0.046562,0.937918,-0.265855,0.264240,0.167012,0.304490,-0.899761
12.630000,0.046029,0.938628,-0.266246,0.264035,0.167166,0.304656,-0.899736
12.640000,0.045500,0.939334,-0.266634,0.263831,0.167318,0.304821,-0.899712
12.650000,0.044974,0.940034,-0.267019,0.263629,0.167469,0.304985,-0.899688
12.660000,0.044452,0.940730,-0.267402,0.263429,0.167619,0.305147,-0.899663
12.670000,0.043934,0.941421,-0.267782,0.263230,0.167767,0.305308,-0.899639
12.680000,0.043419,0.942107,-0.268159,0.263033,0.167915,0.305468,-0.899615
12.690000,0.042908,0.942789,-0.268534,0.262837,0.168061,0.305626,-0.899591
12.700000,0.042401,0.943465,-0.268906,0.262643,0.168206,0.305783,-0.899568
12.710000,0.041897,0.944137,-0.269275,0.262451,0.168349,0.305939,-0.899544
12.720000,0.041397,0.944804,-0.269642,0.262260,0.168492,0.306093,-0.899521
12.730000,0.040900,0.945466,-0.270006,0.262070,0.168633,0.306246,-0.899497
12.740000,0.040407,0.946124,-0.270368,0.261883,0.168773,0.306398,-0.899474
12.750000,0.039918,0.946776,-0.270727,0.261696,0.168912,0.306548,-0.899451
12.760000,0.039432,0.947424,-0.271083,0.261512,0.169050,0.306698,-0.899428
12.770000,0.038950,0.948067,-0.271437,0.261329,0.169186,0.306846,-0.899405
12.780000,0.038471,0.948706,-0.271788,0.261147,0.169322,0.306992,-0.899382
12.790000,0.037996,0.949339,-0.272137,0.260967,0.169456,0.307138,-0.899359
12.800000,0.037524,0.949968,-0.272482,0.260788,0.169589,0.307282,-0.899337
12.810000,0.037056,0.950592,-0.272826,0.260611,0.169721,0.307425,-0.899315
12.820000,0.036591,0.951212,-0.273167,0.260436,0.169852,0.307566,-0.899292
12.830000,0.036130,0.951827,-0.273505,0.260262,0.169981,0.307706,-0.899270
12.840000,0.035672,0.952437,-0.273840,0.260089,0.170110,0.307846,-0.899248
12.850000,0.035218,0.953042,-0.274173,0.259918,0.170237,0.307984,-0.899226
12.860000,0.034768,0.953643,-0.274504,0.259748,0.170364,0.308120,-0.899205
12.870000,0.034321,0.954239,-0.274831,0.259580,0.170489,0.308256,-0.899183
12.880000,0.033877,0.954830,-0.275157,0.259413,0.170613,0.308390,-0.899162
12.890000,0.033437,0.955417,-0.275479,0.259248,0.170736,0.308523,-0.899140
12.900000,0.033000,0.955999,-0.275800,0.259084,0.170858,0.308655,-0.899119
12.910000,0.032567,0.956577,-0.276117,0.258922,0.170978,0.308785,-0.899098
12.920000,0.032138,0.957150,-0.276432,0.258761,0.171098,0.308915,-0.899077
12.930000,0.031711,0.957718,-0.276745,0.258601,0.171217,0.309043,-0.899056
12.940000,0.031289,0.958282,-0.277055,0.258443,0.171334,0.309170,-0.899036
12.950000,0.030869,0.958841,-0.277363,0.258287,0.171450,0.309296,-0.899015
12.960000,0.030453,0.959396,-0.277668,0.258131,0.171566,0.309421,-0.898995
12.970000,0.030041,0.959946,-0.277970,0.257978,0.171680,0.309545,-0.898975
12.980000,0.029632,0.960491,-0.278270,0.257825,0.171793,0.309667,-0.898955
12.990000,0.029226,0.961032,-0.278568,0.257674,0.171905,0.309789,-0.898935
13.000000,0.028824,0.961568,-0.278863,0.257524,0.172017,0.309909,-0.898915
13.010000,0.028425,0.962100,-0.279155,0.257376,0.172127,0.310028,-0.898895
13.020000,0.028029,0.962628,-0.279445,0.257229,0.172236,0.310146,-0.898876
13.030000,0.027637,0.963150,-0.279733,0.257084,0.172344,0.310263,-0.898856
13.040000,0.027248,0.963669,-0.280018,0.256940,0.172451,0.310378,-0.898837
13.050000,0.026863,0.964183,-0.280301,0.256797,0.172557,0.310493,-0.898818
13.060000,0.026481,0.964692,-0.280581,0.256655,0.172662,0.310606,-0.898799
13.070000,0.026102,0.965197,-0.280858,0.256515,0.172766,0.310719,-0.898780
13.080000,0.025727,0.965698,-0.281134,0.256376,0.172869,0.310830,-0.898762
13.090000,0.025355,0.966194,-0.281407,0.256239,0.172970,0.310940,-0.898743
13.100000,0.024986,0.966686,-0.281677,0.256103,0.173071,0.311049,-0.898725
13.110000,0.024620,0.967173,-0.281945,0.255968,0.173171,0.311157,-0.898706
13.120000,0.024258,0.967656,-0.282211,0.255834,0.173270,0.311264,-0.898688
13.130000,0.023899,0.968134,-0.282474,0.255702,0.173368,0.311370,-0.898670
13.140000,0.023544,0.968608,-0.282735,0.255571,0.173465,0.311475,-0.898653
13.150000,0.023191,0.969078,-0.282993,0.255442,0.173561,0.311579,-0.898635
13.160000,0.022842,0.969544,-0.283249,0.255313,0.173656,0.311682,-0.898617
13.170000,0.022496,0.970005,-0.283503,0.255186,0.173750,0.311783,-0.898600
13.180000,0.022154,0.970462,-0.283754,0.255061,0.173843,0.311884,-0.898583
13.190000,0.021814,0.970914,-0.284003,0.254936,0.173936,0.311983,-0.898566
13.200000,0.021478,0.971362,-0.284249,0.254813,0.174027,0.312082,-0.898549
13.210000,0.021145,0.971806,-0.284493,0.254691,0.174117,0.312180,-0.898532
13.220000,0.020816,0.972246,-0.284735,0.254570,0.174206,0.312276,-0.898515
13.230000,0.020489,0.972681,-0.284975,0.254451,0.174295,0.312372,-0.898499
13.240000,0.020166,0.973112,-0.285212,0.254333,0.174382,0.312466,-0.898482
13.250000,0.019846,0.973539,-0.285447,0.254216,0.174469,0.312560,-0.898466
13.260000,0.019529,0.973962,-0.285679,0.254100,0.174555,0.312652,-0.898450
13.270000,0.019215,0.974380,-0.285909,0.253985,0.174639,0.312744,-0.898434
13.280000,0.018904,0.974795,-0.286137,0.253872,0.174723,0.312834,-0.898418
13.290000,0.018596,0.975205,-0.286363,0.253760,0.174806,0.312924,-0.898403
13.300000,0.018292,0.975611,-0.286586,0.253649,0.174888,0.313012,-0.898387
13.310000,0.017990,0.976013,-0.286807,0.253539,0.174969,0.313100,-0.898372
13.320000,0.017692,0.976411,-0.287026,0.253431,0.175049,0.313187,-0.898357
13.330000,0.017397,0.976804,-0.287242,0.253323,0.175129,0.313272,-0.898342
13.340000,0.017105,0.977194,-0.287456,0.253217,0.175207,0.313357,-0.898327
13.350000,0.016816,0.977579,-0.287668,0.253112,0.175285,0.313441,-0.898312
13.360000,0.016530,0.977960,-0.287878,0.253009,0.175361,0.313524,-0.898297
13.370000,0.016247,0.978338,-0.288086,0.252906,0.175437,0.313606,-0.898283
13.380000,0.015967,0.978711,-0.288291,0.252804,0.175512,0.313686,-0.898268
13.390000,0.015690,0.979080,-0.288494,0.252704,0.175586,0.313767,-0.898254
13.400000,0.015416,0.979445,-0.288695,0.252605,0.175659,0.313846,-0.898240
13.410000,0.015145,0.979807,-0.288894,0.252507,0.175732,0.313924,-0.898226
13.420000,0.014877,0.980164,-0.289090,0.252410,0.175803,0.314001,-0.898213
13.430000,0.014612,0.980517,-0.289284,0.252314,0.175874,0.314077,-0.898199
13.440000,0.014350,0.980866,-0.289476,0.252220,0.175944,0.314153,-0.898185
13.450000,0.014091,0.981212,-0.289666,0.252126,0.176013,0.314227,-0.898172
13.460000,0.013835,0.981553,-0.289854,0.252034,0.176081,0.314301,-0.898159
13.470000,0.013582,0.981891,-0.290040,0.251942,0.176149,0.314374,-0.898146
13.480000,0.013332,0.982224,-0.290223,0.251852,0.176215,0.314446,-0.898133
13.490000,0.013084,0.982554,-0.290405,0.251763,0.176281,0.314517,-0.898120
13.500000,0.012840,0.982880,-0.290584,0.251675,0.176346,0.314587,-0.898107
13.510000,0.012598,0.983202,-0.290761,0.251588,0.176410,0.314656,-0.898095
13.520000,0.012360,0.983520,-0.290936,0.251502,0.176474,0.314725,-0.898083
13.530000,0.012124,0.983835,-0.291109,0.251417,0.176536,0.314792,-0.898070
13.540000,0.011891,0.984145,-0.291280,0.251333,0.176598,0.314859,-0.898058
13.550000,0.011661,0.984452,-0.291449,0.251251,0.176659,0.314925,-0.898046
13.560000,0.011433,0.984755,-0.291616,0.251169,0.176719,0.314990,-0.898035
13.570000,0.011209,0.985055,-0.291780,0.251088,0.176779,0.315054,-0.898023
13.580000,0.010987,0.985351,-0.291943,0.251009,0.176837,0.315117,-0.898011
13.590000,0.010768,0.985642,-0.292103,0.250930,0.176895,0.315180,-0.898000
13.600000,0.010552,0.985931,-0.292262,0.250853,0.176952,0.315241,-0.897989
13.610000,0.010338,0.986215,-0.292418,0.250776,0.177009,0.315302,-0.897978
13.620000,0.010128,0.986496,-0.292573,0.250701,0.177064,0.315362,-0.897967
13.630000,0.009920,0.986774,-0.292726,0.250626,0.177119,0.315421,-0.897956
13.640000,0.009714,0.987047,-0.292876,0.250553,0.177173,0.315480,-0.897945
13.650000,0.009512,0.987317,-0.293025,0.250480,0.177227,0.315538,-0.897935
13.660000,0.009312,0.987584,-0.293171,0.250409,0.177280,0.315594,-0.897924
13.670000,0.009115,0.987847,-0.293316,0.250338,0.177332,0.315650,-0.897914
13.680000,0.008920,0.988106,-0.293458,0.250269,0.177383,0.315706,-0.897904
13.690000,0.008728,0.988362,-0.293599,0.250200,0.177433,0.315760,-0.897894
13.700000,0.008539,0.988615,-0.293738,0.250132,0.177483,0.315814,-0.897884
13.710000,0.008352,0.988863,-0.293875,0.250066,0.177532,0.315867,-0.897874
13.720000,0.008168,0.989109,-0.294010,0.250000,0.177581,0.315919,-0.897864
13.730000,0.007987,0.989351,-0.294143,0.249935,0.177628,0.315970,-0.897855
13.740000,0.007808,0.989589,-0.294274,0.249871,0.177675,0.316021,-0.897845
13.750000,0.007632,0.989824,-0.294403,0.249809,0.177721,0.316071,-0.897836
13.760000,0.007458,0.990056,-0.294531,0.249747,0.177767,0.316120,-0.897827
13.770000,0.007287,0.990285,-0.294656,0.249686,0.177812,0.316169,-0.897818
13.780000,0.007118,0.990510,-0.294780,0.249626,0.177856,0.316216,-0.897809
13.790000,0.006952,0.990731,-0.294902,0.249566,0.177900,0.316263,-0.897800
13.800000,0.006788,0.990949,-0.295022,0.249508,0.177943,0.316310,-0.897792
13.810000,0.006627,0.991165,-0.295140,0.249451,0.177985,0.316355,-0.897783
13.820000,0.006468,0.991376,-0.295257,0.249394,0.178027,0.316400,-0.897775
13.830000,0.006311,0.991585,-0.295372,0.249339,0.178067,0.316444,-0.897767
13.840000,0.006157,0.991790,-0.295485,0.249284,0.178108,0.316488,-0.897759
13.850000,0.006006,0.991992,-0.295596,0.249230,0.178147,0.316530,-0.897751
13.860000,0.005857,0.992191,-0.295705,0.249177,0.178186,0.316572,-0.897743
13.870000,0.005710,0.992387,-0.295813,0.249125,0.178225,0.316614,-0.897735
13.880000,0.005566,0.992579,-0.295919,0.249074,0.178262,0.316655,-0.897728
13.890000,0.005424,0.992768,-0.296023,0.249023,0.178299,0.316695,-0.897720
13.900000,0.005284,0.992955,-0.296125,0.248974,0.178336,0.316734,-0.897713
13.910000,0.005147,0.993138,-0.296226,0.248925,0.178372,0.316773,-0.897705
